Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static closure_compiler acg,256,154,90,66,102,167,78,0.56250000000000000000,0.73333333333333328152,0.42580645161290320289,0.53877551020408154248
static npm_cg,256,154,143,95,102,113,54,0.58203125000000000000,0.66433566433566437759,0.61688311688311692205,0.63973063973063981624
static npm_cg tajs,256,154,143,95,102,113,54,0.58203125000000000000,0.66433566433566437759,0.61688311688311692205,0.63973063973063981624
static npm_cg tajs acg,256,154,92,68,102,164,78,0.57031250000000000000,0.73913043478260864738,0.44155844155844153898,0.55284552845528456277
static npm_cg acg,256,154,92,68,102,164,78,0.57031250000000000000,0.73913043478260864738,0.44155844155844153898,0.55284552845528456277
static tajs,256,154,143,95,102,113,54,0.58203125000000000000,0.66433566433566437759,0.61688311688311692205,0.63973063973063981624
static tajs acg,256,154,92,68,102,164,78,0.57031250000000000000,0.73913043478260864738,0.44155844155844153898,0.55284552845528456277
static acg,256,154,92,68,102,164,78,0.57031250000000000000,0.73913043478260864738,0.44155844155844153898,0.55284552845528456277
nativecalls,256,154,255,154,102,1,1,0.60546875000000000000,0.60392156862745094426,1.00000000000000000000,0.75305623471882632280
nativecalls dynamic,256,154,160,154,102,96,96,0.97656250000000000000,0.96250000000000002220,1.00000000000000000000,0.98089171974522304520
nativecalls dynamic closure_compiler,256,154,108,107,102,149,101,0.81250000000000000000,0.99074074074074069962,0.69032258064516127671,0.81368821292775661558
nativecalls dynamic closure_compiler npm_cg,256,154,105,104,102,152,101,0.80078125000000000000,0.99047619047619051003,0.67096774193548391896,0.80000000000000004441
